# Constructed from biom file
#OTU ID	MN12	MN13	MN15	MT209	MT210	MT213	SM2	SM4	SM5	T1	T2	T9	TL1	TL2	TL3	TS4	TS6	TS8
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter	0.0872761545712	0.244753027709	0.0	0.0	0.0	0.0	4.80630587331e-05	0.0	3.22030077609e-05	0.0	0.0	0.0	0.0	4.9017205039e-05	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__WH1-8	0.00824693685203	0.0235875974891	0.0299614209129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9017205039e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Lentisphaeraceae;g__	0.0191800188501	0.147612706867	0.428528483391	0.0	5.02828409805e-05	3.53919660237e-05	9.61261174661e-05	0.0	6.44060155218e-05	0.000471557629306	0.0	0.0	0.0	0.00323513553257	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	9.42507068803e-05	0.0	5.01027105566e-05	0.0120041241163	0.00228786926461	0.00430012387188	4.80630587331e-05	0.0	0.0	0.00218405638836	0.0015900697579	0.00176991150442	0.000233503012189	0.00705847752561	0.00543295350738	0.000240812984636	0.000278986720232	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	0.000612629594722	0.000190222560396	0.00165338944837	0.0333611547526	0.00512884978001	0.0151300654751	0.0122801115063	0.0183944347232	0.00164235339581	0.0777573711903	0.0865818629462	0.0623577749684	0.19483491337	0.153129748542	0.288908120583	0.0332321918798	0.00474277424395	0.0131948782011
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.0	0.0	5.01027105566e-05	0.0432295758052	0.0137523570082	0.0264024066537	0.000865135057195	0.000981605565277	0.000579654139697	0.0045418445349	0.0181575707838	0.00638432364096	0.0338112361649	0.00798980442135	0.0195682484735	0.00240812984636	5.57973440464e-05	0.000624609618988
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.00372290292177	0.00824297761715	0.00030061626334	0.00218479968578	0.000301697045883	0.000176959830119	9.61261174661e-05	0.000384106525543	9.66090232828e-05	0.00260597637248	0.00856585966352	0.00537294563843	0.0139167795265	0.013822851821	0.0150488004231	0.00173385348938	0.000223189376186	0.000858838226109
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	0.0201225259189	0.0388054023207	0.0188386191693	0.0	0.0	0.0	0.0	4.26785028381e-05	0.0	0.000893477613422	0.00189782519491	0.000884955752212	0.00205482650726	0.000343120435273	0.000144237703736	0.0	0.0	0.000390381011868
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.000848256361923	0.000317037600659	0.00105215692169	0.0269294972506	0.0171213073539	0.0467881790833	0.0050225896376	0.0182237207119	0.00138472933372	0.0465104735431	0.0941731637259	0.0639380530973	0.0918133843927	0.121268565266	0.181931823645	0.0229735587343	0.00195290704162	0.00468457214241
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	4.71253534402e-05	0.0	0.0	0.0019638648861	0.000477686989315	0.00260130950274	0.000408535999231	0.00157910460501	0.000193218046566	0.00171249875906	0.000974558883874	0.00448798988622	0.0152710969972	0.007548649576	0.00903889610077	0.00101141453547	0.0	0.000390381011868
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	0.012959472196	0.0244753027709	0.00225462197505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	0.444769085768	0.411451398136	0.170249010471	4.90966221524e-05	0.000201131363922	5.30879490356e-05	4.80630587331e-05	0.000341428022705	0.0	0.000421919984116	0.00276979893311	0.0	0.0	0.000588206460468	0.000240396172893	0.0	0.000111594688093	0.0011711430356
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	0.0164467483506	0.00272652336567	0.0479482940027	0.0	0.0	0.000159263847107	0.000120157646833	0.000512142034057	3.22030077609e-05	0.225106720937	0.0552933935166	0.0229772439949	0.0	4.9017205039e-05	0.0	0.000288975581563	0.000334784064279	0.00179575265459
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas	0.000895381715363	0.0	0.000350718973896	0.0	0.0	0.0	0.000384504469864	0.00068285604541	0.0	0.0	5.12925728355e-05	0.0	0.0	0.0	0.000721188518679	0.00568318643741	0.0266711304542	0.0891630231106
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassomonas	0.00169651272385	0.00247289328514	0.0133273210081	0.0	0.0	0.0	0.0	0.0138278349196	0.0	0.000248188225951	0.00117972917522	0.00101137800253	0.0	0.000686240870546	9.61584691572e-05	0.00139671531089	0.0	0.000624609618988
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__	0.0	6.34075201319e-05	0.0	0.0	0.0	3.53919660237e-05	4.80630587331e-05	0.000938927062439	0.0	2.48188225951e-05	0.0	0.0130214917826	0.00177462289264	4.9017205039e-05	0.0	0.0	0.0	0.00804184884447
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__	0.000282752120641	0.00126815040264	0.00105215692169	0.79038197172	0.945166561911	0.815076977526	0.959506873017	0.817079936836	0.99165942099	0.0218405638836	0.00415469839967	0.0295512010114	0.149115023584	0.33919905887	0.00149045627194	0.599239030969	0.726593014173	0.174578388507
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000256071017029	0.0	0.000273007048546	0.0	0.00167509481669	0.00252183253164	4.9017205039e-05	0.00153853550651	9.63251938545e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0103698460449	0.0	0.0	0.0	0.0	0.0	0.00249683944374	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;Other	0.00249764373233	0.000317037600659	0.00345708702841	0.0	0.0	0.0	0.0	0.00068285604541	0.0	0.00404546808299	0.00364177267132	0.0241782553729	9.34012048755e-05	0.0	0.0	0.00235996724943	0.000223189376186	0.00242036227358
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas	0.120216776626	0.018261365798	0.0590710957463	0.000638256087981	0.000829666876179	0.000796319235534	0.00982889551091	0.0216806794418	0.000933887225067	0.231212151296	0.318937217891	0.209766118837	0.0	0.00156855056125	0.000721188518679	0.0611664980976	0.201707398728	0.602748282324
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__	0.00612629594722	0.00202904064422	0.00496016834511	0.0	0.0	1.76959830119e-05	0.0	0.0	0.0	0.00719745855257	0.00641157160443	0.0847977243995	0.0	0.0	0.00250012019809	0.0148340798536	0.000334784064279	0.00187382885696
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium	0.0201696512724	0.000443852640923	0.00345708702841	4.90966221524e-05	0.000100565681961	3.53919660237e-05	7.20945880996e-05	0.000426785028381	0.0	0.00496376451901	0.011540828888	0.00369785082174	0.0	0.0	0.00168277321025	0.00390117035111	5.57973440464e-05	0.000234228607121
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	0.158011310085	0.0256166381333	0.137331529636	0.000122741555381	0.000326838466373	0.000176959830119	0.000360472940498	0.0320515556314	0.0	0.20113173831	0.139567090685	0.257680151707	0.000653808434129	0.000147051615117	0.000528871580364	0.191494485383	0.0159580403973	0.0648813241724
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	9.42507068803e-05	6.34075201319e-05	0.000250513552783	0.0127160251375	0.0015587680704	0.00672447354451	0.00158608093819	0.00482267082071	0.000966090232828	0.0171498064132	0.0201579811243	0.0142225031606	0.0434782608696	0.0338218714769	0.0397134477619	0.00467177190194	0.00106014953688	0.00124921923798
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia	4.71253534402e-05	0.000190222560396	0.000100205421113	0.00193931657502	0.000175989943432	0.00139798265794	0.00055272517543	0.00290213819299	0.000128812031044	0.00188623051722	0.0047702092737	0.0037610619469	0.0404427217111	0.0191167099652	0.0258666282033	0.00274526802485	5.57973440464e-05	0.000234228607121
