	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_1048_2.txt	1048	2	17.0	10.0	10.0	7.0	5.0	8.0
alpha_rarefaction_1048_3.txt	1048	3	19.0	14.0	8.0	5.0	3.0	14.0
alpha_rarefaction_1048_4.txt	1048	4	21.0	12.0	9.0	11.0	6.0	8.0
alpha_rarefaction_1048_5.txt	1048	5	18.0	13.0	6.0	12.0	6.0	6.0
alpha_rarefaction_1048_6.txt	1048	6	23.0	16.0	5.0	10.0	6.0	8.0
alpha_rarefaction_1048_7.txt	1048	7	24.0	10.0	9.0	5.0	4.0	7.0
alpha_rarefaction_1048_8.txt	1048	8	21.0	11.0	9.0	11.0	4.0	4.0
alpha_rarefaction_1048_9.txt	1048	9	27.0	5.0	12.0	12.0	5.0	7.0
alpha_rarefaction_1394_0.txt	1394	0	17.0	12.0	11.0	11.0	4.0	5.0
alpha_rarefaction_1394_1.txt	1394	1	25.0	10.0	5.0	17.0	6.0	5.0
alpha_rarefaction_1394_2.txt	1394	2	27.0	12.0	9.0	11.0	3.0	7.0
alpha_rarefaction_1394_3.txt	1394	3	24.0	10.0	10.0	15.0	5.0	6.0
alpha_rarefaction_1394_4.txt	1394	4	27.0	16.0	9.0	7.0	7.0	6.0
alpha_rarefaction_1394_5.txt	1394	5	24.0	9.0	13.0	9.0	4.0	5.0
alpha_rarefaction_1394_6.txt	1394	6	27.0	14.0	6.0	11.0	4.0	9.0
alpha_rarefaction_1394_7.txt	1394	7	23.0	16.0	10.0	8.0	5.0	8.0
alpha_rarefaction_1394_8.txt	1394	8	22.0	9.0	12.0	7.0	5.0	5.0
alpha_rarefaction_1394_9.txt	1394	9	23.0	14.0	11.0	17.0	5.0	7.0
alpha_rarefaction_1740_0.txt	1740	0	24.0	10.0	8.0	10.0	4.0	4.0
alpha_rarefaction_1740_1.txt	1740	1	17.0	8.0	13.0	10.0	6.0	10.0
alpha_rarefaction_1740_2.txt	1740	2	23.0	14.0	11.0	14.0	7.0	9.0
alpha_rarefaction_1740_3.txt	1740	3	20.0	15.0	12.0	12.0	6.0	7.0
alpha_rarefaction_1740_4.txt	1740	4	27.0	17.0	11.0	12.0	4.0	9.0
alpha_rarefaction_1740_5.txt	1740	5	20.0	12.0	10.0	9.0	8.0	5.0
alpha_rarefaction_1740_6.txt	1740	6	27.0	14.0	13.0	14.0	7.0	10.0
alpha_rarefaction_1740_7.txt	1740	7	20.0	6.0	10.0	17.0	6.0	9.0
alpha_rarefaction_1740_8.txt	1740	8	25.0	10.0	9.0	11.0	5.0	6.0
alpha_rarefaction_1740_9.txt	1740	9	22.0	13.0	11.0	18.0	2.0	4.0
alpha_rarefaction_2086_0.txt	2086	0	32.0	11.0	9.0	13.0	7.0	5.0
alpha_rarefaction_2086_1.txt	2086	1	31.0	10.0	8.0	15.0	4.0	8.0
alpha_rarefaction_2086_2.txt	2086	2	25.0	9.0	10.0	19.0	2.0	8.0
alpha_rarefaction_2086_3.txt	2086	3	21.0	8.0	8.0	15.0	9.0	8.0
alpha_rarefaction_2086_4.txt	2086	4	28.0	13.0	11.0	13.0	4.0	9.0
alpha_rarefaction_2086_5.txt	2086	5	35.0	15.0	10.0	15.0	5.0	8.0
alpha_rarefaction_2086_6.txt	2086	6	37.0	10.0	13.0	13.0	5.0	6.0
alpha_rarefaction_2086_7.txt	2086	7	27.0	13.0	9.0	15.0	8.0	8.0
alpha_rarefaction_2086_8.txt	2086	8	26.0	15.0	10.0	17.0	6.0	11.0
alpha_rarefaction_2086_9.txt	2086	9	24.0	12.0	16.0	16.0	1.0	12.0
alpha_rarefaction_2432_0.txt	2432	0	28.0	12.0	11.0	14.0	6.0	8.0
alpha_rarefaction_2432_1.txt	2432	1	22.0	13.0	9.0	18.0	4.0	6.0
alpha_rarefaction_2432_2.txt	2432	2	24.0	9.0	8.0	13.0	6.0	8.0
alpha_rarefaction_2432_3.txt	2432	3	26.0	13.0	13.0	22.0	8.0	4.0
alpha_rarefaction_2432_4.txt	2432	4	20.0	12.0	12.0	14.0	9.0	9.0
alpha_rarefaction_2432_5.txt	2432	5	24.0	15.0	9.0	13.0	5.0	15.0
alpha_rarefaction_2432_6.txt	2432	6	27.0	6.0	13.0	20.0	12.0	8.0
alpha_rarefaction_2432_7.txt	2432	7	27.0	12.0	8.0	14.0	7.0	8.0
alpha_rarefaction_2432_8.txt	2432	8	25.0	12.0	8.0	15.0	7.0	10.0
alpha_rarefaction_2432_9.txt	2432	9	28.0	12.0	11.0	16.0	6.0	11.0
alpha_rarefaction_2778_0.txt	2778	0	25.0	10.0	10.0	17.0	4.0	10.0
alpha_rarefaction_2778_1.txt	2778	1	29.0	16.0	9.0	16.0	6.0	8.0
alpha_rarefaction_2778_2.txt	2778	2	24.0	15.0	11.0	18.0	4.0	12.0
alpha_rarefaction_2778_3.txt	2778	3	30.0	14.0	12.0	18.0	9.0	11.0
alpha_rarefaction_2778_4.txt	2778	4	35.0	11.0	5.0	19.0	6.0	8.0
alpha_rarefaction_2778_5.txt	2778	5	24.0	7.0	14.0	18.0	9.0	9.0
alpha_rarefaction_2778_6.txt	2778	6	32.0	10.0	13.0	13.0	4.0	3.0
alpha_rarefaction_2778_7.txt	2778	7	21.0	10.0	11.0	23.0	6.0	9.0
alpha_rarefaction_2778_8.txt	2778	8	28.0	14.0	11.0	20.0	5.0	9.0
alpha_rarefaction_2778_9.txt	2778	9	24.0	10.0	10.0	14.0	7.0	8.0
alpha_rarefaction_3124_0.txt	3124	0	22.0	11.0	12.0	25.0	2.0	7.0
alpha_rarefaction_3124_1.txt	3124	1	27.0	13.0	14.0	23.0	6.0	5.0
alpha_rarefaction_3124_2.txt	3124	2	31.0	12.0	18.0	25.0	6.0	9.0
alpha_rarefaction_3124_3.txt	3124	3	24.0	11.0	10.0	18.0	5.0	7.0
alpha_rarefaction_3124_4.txt	3124	4	29.0	11.0	10.0	18.0	7.0	10.0
alpha_rarefaction_3124_5.txt	3124	5	29.0	9.0	12.0	21.0	4.0	11.0
alpha_rarefaction_3124_6.txt	3124	6	22.0	6.0	7.0	18.0	7.0	7.0
alpha_rarefaction_3124_7.txt	3124	7	23.0	8.0	13.0	23.0	8.0	14.0
alpha_rarefaction_3124_8.txt	3124	8	27.0	13.0	7.0	16.0	4.0	9.0
alpha_rarefaction_3124_9.txt	3124	9	25.0	9.0	6.0	25.0	6.0	8.0
alpha_rarefaction_3470_0.txt	3470	0	17.0	5.0	17.0	23.0	4.0	12.0
alpha_rarefaction_3470_1.txt	3470	1	31.0	7.0	11.0	23.0	4.0	9.0
alpha_rarefaction_3470_2.txt	3470	2	24.0	6.0	18.0	22.0	4.0	13.0
alpha_rarefaction_3470_3.txt	3470	3	29.0	6.0	10.0	22.0	4.0	9.0
alpha_rarefaction_3470_4.txt	3470	4	32.0	9.0	12.0	23.0	4.0	11.0
alpha_rarefaction_3470_5.txt	3470	5	27.0	12.0	8.0	24.0	4.0	9.0
alpha_rarefaction_3470_6.txt	3470	6	24.0	10.0	11.0	22.0	4.0	4.0
alpha_rarefaction_3470_7.txt	3470	7	24.0	8.0	10.0	23.0	4.0	11.0
alpha_rarefaction_3470_8.txt	3470	8	34.0	6.0	14.0	22.0	4.0	7.0
alpha_rarefaction_3470_9.txt	3470	9	26.0	9.0	10.0	23.0	4.0	13.0
