# Constructed from biom file
#OTU ID	MN12	MN13	MN15	MT209	MT210	MT213	SM2	SM4	SM5	T1	T2	T9	TL1	TL2	TL3	TS4	TS6	TS8
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116940581542	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__	9.42507068803e-05	0.0	0.0	0.00387863315004	0.000201131363922	0.000106175898071	0.000504662116697	0.0014510690965	0.000418639100892	0.00290380224362	0.000923266311038	0.0109671302149	0.0184000373605	0.0207342777315	0.0244723304005	0.000674276356981	0.0	7.80762023735e-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__	4.71253534402e-05	0.000126815040264	0.000250513552783	0.00886194029851	0.00145820238843	0.00132719872589	0.000336441411131	0.00439588579233	0.000128812031044	0.0136503524273	0.0156442347148	0.0200379266751	0.0518843693084	0.0329885789912	0.0433193903553	0.0070799017483	0.000948554848789	0.000780762023735
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143619203939	0.001201011378	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__CAB-I;f__;g__	0.0	6.34075201319e-05	0.0	0.0	0.0	5.30879490356e-05	9.61261174661e-05	0.0	0.0	0.000347463516331	0.0	0.000189633375474	0.0	9.80344100779e-05	0.0	4.81625969272e-05	5.57973440464e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Cercozoa;f__;g__	0.0	0.0	0.0	0.0	0.0	0.00102636701469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Mamiellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000747209639004	0.0	0.00461560651954	0.00086692674469	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Ulvophyceae;g__	0.0	0.0	0.0	0.0	2.51414204903e-05	0.0	0.0	0.0	0.0	0.00131539759754	0.0	0.0	0.0126091626582	0.00196068820156	0.0	0.00134855271396	5.57973440464e-05	7.80762023735e-05
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Haptophyceae;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153642610217	0.0	0.0	0.000974558883874	0.0	0.00779900060711	0.00426449683839	0.00418289340834	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__	0.0	0.0	0.0	0.000564611154753	0.0	5.30879490356e-05	0.0	0.000256071017029	0.0	0.00511267745458	0.00610381616742	0.00306573957016	0.000140101807313	0.00392137640312	0.0	0.0010595771324	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.0	0.0	0.0	0.0	0.000678818353237	1.76959830119e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000392137640312	0.00125006009904	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136571209082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.0183317624882	0.00317037600659	0.0018538002906	0.0	0.0	0.0	2.40315293665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000144237703736	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.0101790763431	6.34075201319e-05	0.00776592013628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Tepidibacter	0.00193213949105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter	0.0872761545712	0.244753027709	0.0	0.0	0.0	0.0	4.80630587331e-05	0.0	3.22030077609e-05	0.0	0.0	0.0	0.0	4.9017205039e-05	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__WH1-8	0.00824693685203	0.0235875974891	0.0299614209129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9017205039e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Propionigenium	0.00108388312912	0.0	5.01027105566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000721188518679	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00128035508514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__;g__	0.0	0.00177541056369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164136233073	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Arctic95B-10;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109202819418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Lentisphaerales;f__Lentisphaeraceae;g__	0.0191800188501	0.147612706867	0.428528483391	0.0	5.02828409805e-05	3.53919660237e-05	9.61261174661e-05	0.0	6.44060155218e-05	0.000471557629306	0.0	0.0	0.0	0.00323513553257	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.00176959830119	9.61261174661e-05	0.000341428022705	0.0	0.000521195274496	0.00451374640952	0.00568900126422	0.000467006024378	0.00049017205039	0.00841386605125	0.00173385348938	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__	0.0	0.0	0.0	0.000662804399057	0.0	0.000141567864095	0.0	0.0	0.0	0.0	0.0	0.0	0.0017279222902	4.9017205039e-05	0.0	0.0	5.57973440464e-05	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata	4.71253534402e-05	0.0	0.000100205421113	0.000122741555381	0.0	0.0	0.000120157646833	4.26785028381e-05	0.0	0.00129057877494	0.000666803446861	0.00116940581542	0.0	0.00107837851086	0.00168277321025	0.000192650387709	5.57973440464e-05	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000297825871141	0.00112843660238	3.1605562579e-05	0.0	0.0	0.0	0.000288975581563	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153877718506	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	9.42507068803e-05	0.0	5.01027105566e-05	0.0120041241163	0.00228786926461	0.00430012387188	4.80630587331e-05	0.0	0.0	0.00218405638836	0.0015900697579	0.00176991150442	0.000233503012189	0.00705847752561	0.00543295350738	0.000240812984636	0.000278986720232	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.00047779154132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	4.71253534402e-05	0.0	0.0	7.36449332286e-05	7.54242614708e-05	0.000849407184569	0.0	4.26785028381e-05	0.0	0.000124094112975	0.000410340582684	0.000221238938053	0.000326904217064	9.80344100779e-05	4.80792345786e-05	4.81625969272e-05	5.57973440464e-05	0.000156152404747
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	0.000612629594722	0.000190222560396	0.00165338944837	0.0333611547526	0.00512884978001	0.0151300654751	0.0122801115063	0.0183944347232	0.00164235339581	0.0777573711903	0.0865818629462	0.0623577749684	0.19483491337	0.153129748542	0.288908120583	0.0332321918798	0.00474277424395	0.0131948782011
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__;g__	0.000329877474081	0.00386785872805	0.00270554637006	0.0	0.0	0.0	0.0	0.0	0.0	0.000868658790827	0.0	0.0	0.0	0.0	0.0	4.81625969272e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Thalassospira	0.000612629594722	0.00221926320462	0.00100205421113	0.0	0.0	0.0	0.0	8.53570056762e-05	0.0	0.0	0.00112843660238	0.0	0.0	0.0	0.0	0.0	5.57973440464e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	0.00122525918944	0.000126815040264	0.0	0.0	0.0	0.0	0.0	4.26785028381e-05	0.0	0.0	0.0	3.1605562579e-05	0.0	0.0	9.61584691572e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;Other	0.0	0.0	0.0	0.00115377062058	0.0	1.76959830119e-05	2.40315293665e-05	0.000768213051086	0.0	0.0	0.0	0.0	0.0	0.00274496348218	0.00158661474109	0.000337138178491	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.0	0.0	5.01027105566e-05	0.0432295758052	0.0137523570082	0.0264024066537	0.000865135057195	0.000981605565277	0.000579654139697	0.0045418445349	0.0181575707838	0.00638432364096	0.0338112361649	0.00798980442135	0.0195682484735	0.00240812984636	5.57973440464e-05	0.000624609618988
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00210299548625	0.0	0.0	0.0	4.80792345786e-05	0.0	0.000111594688093	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	4.71253534402e-05	6.34075201319e-05	0.0	0.00697172034564	0.00228786926461	0.00364537250044	0.000144189176199	4.26785028381e-05	3.22030077609e-05	0.000595651742281	0.00261592121461	0.00110619469027	0.00700509036567	0.00220577422675	0.00567334968027	0.000674276356981	5.57973440464e-05	0.000312304809494
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1605562579e-05	0.00387615000234	0.000294103230234	0.00110582239531	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.00372290292177	0.00824297761715	0.00030061626334	0.00218479968578	0.000301697045883	0.000176959830119	9.61261174661e-05	0.000384106525543	9.66090232828e-05	0.00260597637248	0.00856585966352	0.00537294563843	0.0139167795265	0.013822851821	0.0150488004231	0.00173385348938	0.000223189376186	0.000858838226109
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0.0	0.0	5.01027105566e-05	0.00542517674784	2.51414204903e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000916561314791	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	4.71253534402e-05	0.0	0.0	0.00117831893166	0.0	0.000583967439391	0.000216283764299	0.000384106525543	0.0	0.000645289387471	0.00394952810833	3.1605562579e-05	4.67006024378e-05	0.0	0.00466368575412	0.0	0.0	0.000702685821362
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hellea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322376738306	0.0	0.0	0.0	0.0	0.0	0.0053091817614
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	0.00735155513666	0.00513600913068	0.000350718973896	0.0	0.0	0.0	0.0	0.00119499807947	0.0	0.0	0.000102585145671	0.0	0.0	0.0	0.0	0.0	0.000111594688093	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	0.0201225259189	0.0388054023207	0.0188386191693	0.0	0.0	0.0	0.0	4.26785028381e-05	0.0	0.000893477613422	0.00189782519491	0.000884955752212	0.00205482650726	0.000343120435273	0.000144237703736	0.0	0.0	0.000390381011868
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nautella	0.00471253534402	0.00500919409042	0.000551129816123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Phaeobacter	0.00188501413761	6.34075201319e-05	0.0	0.0	0.0	0.0	0.0	0.000298749519867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius	0.00188501413761	0.00196563312409	0.000400821684453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__	9.42507068803e-05	0.000126815040264	0.0	0.000859190887667	0.000452545568825	0.0	0.000192252234932	0.00110964107379	0.000193218046566	0.000570832919686	0.000256462864177	0.00284450063211	0.00084061084388	0.00936228616244	0.00600990432232	4.81625969272e-05	0.0	7.80762023735e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.000848256361923	0.000317037600659	0.00105215692169	0.0269294972506	0.0171213073539	0.0467881790833	0.0050225896376	0.0182237207119	0.00138472933372	0.0465104735431	0.0941731637259	0.0639380530973	0.0918133843927	0.121268565266	0.181931823645	0.0229735587343	0.00195290704162	0.00468457214241
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Telmatospirillum	0.0	0.0	0.0	0.000736449332286	0.000276555625393	0.000389311626261	0.0	4.26785028381e-05	3.22030077609e-05	0.000471557629306	0.000205170291342	0.00031605562579	0.00476346144865	9.80344100779e-05	0.0	0.000577951163127	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__	0.0	0.0	0.0	0.00139925373134	0.00140791954745	0.00260130950274	0.0	0.0	0.0	0.0	0.0	0.000790139064475	0.00149441927801	4.9017205039e-05	0.0	0.0	0.0	7.80762023735e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__	4.71253534402e-05	0.0	0.0	0.0	0.000276555625393	0.0	7.20945880996e-05	0.000640177542572	3.22030077609e-05	0.00379727985704	0.00282109150595	0.00139064475348	0.0049502638584	0.00352923876281	0.00182701091399	0.00279343062178	0.000390581408325	0.00179575265459
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0.0	0.0	0.0	0.0	0.0	0.000778623252522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0.0	0.0	0.0	0.0014483503535	0.0	1.76959830119e-05	0.0	0.0	0.0	0.0	0.0	3.1605562579e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	4.71253534402e-05	0.0	0.0	0.0019638648861	0.000477686989315	0.00260130950274	0.000408535999231	0.00157910460501	0.000193218046566	0.00171249875906	0.000974558883874	0.00448798988622	0.0152710969972	0.007548649576	0.00903889610077	0.00101141453547	0.0	0.000390381011868
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205482650726	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.00214121394443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	0.0	0.0	0.0	0.0	0.0	0.00150415855601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	0.012959472196	0.0244753027709	0.00225462197505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.00174363807729	0.0	0.00090184879002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__	0.0	0.0	5.01027105566e-05	0.000147289866457	2.51414204903e-05	0.00132719872589	0.0	8.53570056762e-05	0.0	0.000719745855257	0.0	3.1605562579e-05	0.00121421566338	4.9017205039e-05	0.000865426222415	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00219492831458	4.9017205039e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000288378352398	0.000512142034057	6.44060155218e-05	0.0	0.00138489946656	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170714011352	0.0	0.00315199046957	0.0	3.1605562579e-05	0.0	0.0	0.00163469397567	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	0.444769085768	0.411451398136	0.170249010471	4.90966221524e-05	0.000201131363922	5.30879490356e-05	4.80630587331e-05	0.000341428022705	0.0	0.000421919984116	0.00276979893311	0.0	0.0	0.000588206460468	0.000240396172893	0.0	0.000111594688093	0.0011711430356
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	0.0164467483506	0.00272652336567	0.0479482940027	0.0	0.0	0.000159263847107	0.000120157646833	0.000512142034057	3.22030077609e-05	0.225106720937	0.0552933935166	0.0229772439949	0.0	4.9017205039e-05	0.0	0.000288975581563	0.000334784064279	0.00179575265459
