	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2086_9.txt	2086	9	27.0	18.0	11.0	20.0	5.0	8.0
alpha_rarefaction_2432_0.txt	2432	0	23.0	10.0	12.0	22.0	8.0	8.0
alpha_rarefaction_2432_1.txt	2432	1	25.0	14.0	7.0	18.0	6.0	6.0
alpha_rarefaction_2432_2.txt	2432	2	25.0	9.0	13.0	21.0	10.0	10.0
alpha_rarefaction_2432_3.txt	2432	3	29.0	10.0	8.0	13.0	11.0	6.0
alpha_rarefaction_2432_4.txt	2432	4	20.0	10.0	9.0	17.0	9.0	12.0
alpha_rarefaction_2432_5.txt	2432	5	28.0	14.0	13.0	18.0	8.0	9.0
alpha_rarefaction_2432_6.txt	2432	6	25.0	13.0	15.0	18.0	6.0	3.0
alpha_rarefaction_2432_7.txt	2432	7	29.0	18.0	10.0	17.0	5.0	8.0
alpha_rarefaction_2432_8.txt	2432	8	30.0	14.0	6.0	19.0	4.0	8.0
alpha_rarefaction_2432_9.txt	2432	9	33.0	17.0	9.0	20.0	7.0	8.0
alpha_rarefaction_2778_0.txt	2778	0	31.0	7.0	11.0	14.0	5.0	12.0
alpha_rarefaction_2778_1.txt	2778	1	27.0	3.0	8.0	16.0	8.0	12.0
alpha_rarefaction_2778_2.txt	2778	2	24.0	12.0	10.0	21.0	5.0	5.0
alpha_rarefaction_2778_3.txt	2778	3	26.0	8.0	8.0	16.0	4.0	8.0
alpha_rarefaction_2778_4.txt	2778	4	24.0	8.0	11.0	19.0	7.0	8.0
alpha_rarefaction_2778_5.txt	2778	5	31.0	14.0	14.0	19.0	4.0	5.0
alpha_rarefaction_2778_6.txt	2778	6	26.0	7.0	8.0	15.0	5.0	7.0
alpha_rarefaction_2778_7.txt	2778	7	34.0	12.0	11.0	18.0	5.0	10.0
alpha_rarefaction_2778_8.txt	2778	8	26.0	16.0	18.0	22.0	5.0	9.0
alpha_rarefaction_2778_9.txt	2778	9	26.0	11.0	14.0	21.0	6.0	9.0
alpha_rarefaction_3124_0.txt	3124	0	32.0	8.0	12.0	22.0	7.0	9.0
alpha_rarefaction_3124_1.txt	3124	1	24.0	9.0	15.0	18.0	4.0	6.0
alpha_rarefaction_3124_2.txt	3124	2	19.0	4.0	11.0	24.0	7.0	6.0
alpha_rarefaction_3124_3.txt	3124	3	35.0	10.0	11.0	24.0	7.0	14.0
alpha_rarefaction_3124_4.txt	3124	4	24.0	7.0	9.0	21.0	4.0	8.0
alpha_rarefaction_3124_5.txt	3124	5	26.0	9.0	15.0	18.0	4.0	6.0
alpha_rarefaction_3124_6.txt	3124	6	20.0	10.0	13.0	21.0	7.0	6.0
alpha_rarefaction_3124_7.txt	3124	7	33.0	12.0	10.0	24.0	7.0	10.0
alpha_rarefaction_3124_8.txt	3124	8	23.0	9.0	9.0	24.0	7.0	9.0
alpha_rarefaction_3124_9.txt	3124	9	36.0	8.0	10.0	21.0	5.0	13.0
alpha_rarefaction_3470_0.txt	3470	0	19.0	6.0	11.0	23.0	5.0	7.0
alpha_rarefaction_3470_1.txt	3470	1	18.0	11.0	12.0	24.0	4.0	12.0
alpha_rarefaction_3470_2.txt	3470	2	22.0	14.0	15.0	23.0	4.0	5.0
alpha_rarefaction_3470_3.txt	3470	3	30.0	8.0	9.0	22.0	4.0	12.0
alpha_rarefaction_3470_4.txt	3470	4	21.0	14.0	14.0	22.0	4.0	8.0
alpha_rarefaction_3470_5.txt	3470	5	18.0	5.0	15.0	23.0	4.0	13.0
alpha_rarefaction_3470_6.txt	3470	6	22.0	8.0	11.0	23.0	4.0	7.0
alpha_rarefaction_3470_7.txt	3470	7	20.0	8.0	10.0	23.0	4.0	5.0
alpha_rarefaction_3470_8.txt	3470	8	30.0	8.0	7.0	23.0	4.0	6.0
alpha_rarefaction_3470_9.txt	3470	9	27.0	16.0	15.0	23.0	4.0	7.0
