# Constructed from biom file
#OTU ID	MN12	MN13	MN15	MT209	MT210	MT213	SM2	SM4	SM5	T1	T2	T9	TL1	TL2	TL3	TS4	TS6	TS8
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	0.000253196607165	0.0	0.000126598303583	0.0116470439296	0.00177237625016	0.00379794910748	0.0	0.0	0.0	0.00240536776807	0.0036713508039	0.00329155589315	0.00202557285732	0.00620331687555	0.00544372705406	0.000253196607165	0.000506393214331	0.000126598303583
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	0.000126598303583	0.000126598303583	0.00101278642866	0.0284846183061	0.0101278642866	0.0165843777693	0.00405114571465	0.0127864286619	0.00177237625016	0.0459551842005	0.0614001772376	0.0544372705406	0.0919103684011	0.0714014432207	0.100772249652	0.0154449930371	0.00202557285732	0.00215217116091
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	0.000379794910748	0.0	0.00164577794658	0.0319027725028	0.00632991517914	0.0148120015192	0.0113938473224	0.0183567540195	0.00126598303583	0.0754525889353	0.078870743132	0.0608937840233	0.177364223319	0.14065071528	0.258007342702	0.0325357640208	0.00455753892898	0.00620331687555
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.0	0.0	0.0	0.00177237625016	0.000506393214331	0.000632991517914	0.0	0.000126598303583	0.000253196607165	0.00189897455374	0.0111406507153	0.00164577794658	0.00632991517914	0.00202557285732	0.00265856437524	0.000126598303583	0.0	0.000126598303583
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	0.000126598303583	0.000126598303583	0.0	0.0663375110774	0.0229142929485	0.044309406254	0.00164577794658	0.00139258133941	0.000253196607165	0.00303835928599	0.0101278642866	0.00708950500063	0.0369667046462	0.0105076591974	0.0255728573237	0.00544372705406	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.0	0.0	0.0	0.00240536776807	0.000126598303583	0.0	0.0	0.000253196607165	0.0	0.00278516267882	0.00772249651855	0.00506393214331	0.0112672490189	0.0125332320547	0.0125332320547	0.00151917964299	0.000126598303583	0.000253196607165
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	0.0256994556273	0.0745664008102	0.0231674895556	0.0	0.0	0.0	0.000126598303583	0.00303835928599	0.0	0.00177237625016	0.00189897455374	0.000632991517914	0.00506393214331	0.00151917964299	0.000379794910748	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.000506393214331	0.0	0.000506393214331	0.0245600708951	0.019116343841	0.048233953665	0.00595012026839	0.0200025319661	0.00151917964299	0.0431700215217	0.0855804532219	0.0601341942018	0.0824154956324	0.118875807064	0.16394480314	0.0184833523231	0.00101278642866	0.00240536776807
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	0.0	0.0	0.000126598303583	0.00253196607165	0.000379794910748	0.00506393214331	0.000886188125079	0.00177237625016	0.000126598303583	0.00227876946449	0.00113938473224	0.00557032535764	0.0225344980377	0.0141790100013	0.0131662235726	0.00126598303583	0.0	0.000126598303583
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	0.0112672490189	0.0220281048234	0.00202557285732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	0.437270540575	0.420686162805	0.190910241803	0.0	0.0	0.0	0.0	0.00113938473224	0.0	0.000506393214331	0.00227876946449	0.0	0.0	0.000506393214331	0.0	0.000253196607165	0.0	0.000759589821496
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	0.0112672490189	0.000632991517914	0.0441828079504	0.0	0.0	0.000379794910748	0.000253196607165	0.000886188125079	0.0	0.215090517787	0.0516521078618	0.0189897455374	0.0	0.0	0.0	0.000126598303583	0.000126598303583	0.000886188125079
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas	0.00101278642866	0.0	0.000506393214331	0.0	0.0	0.0	0.000379794910748	0.000379794910748	0.0	0.0	0.0	0.0	0.0	0.0	0.000886188125079	0.00557032535764	0.0239270793771	0.0492467400937
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassomonas	0.00265856437524	0.0029117609824	0.0137992150905	0.0	0.0	0.0	0.0	0.0163311811622	0.0	0.000379794910748	0.0029117609824	0.00139258133941	0.0	0.000506393214331	0.000253196607165	0.00164577794658	0.0	0.00113938473224
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae;g__	0.0	0.000253196607165	0.000253196607165	0.746676794531	0.924927205975	0.757817445246	0.938093429548	0.772249651855	0.988606152678	0.0184833523231	0.00379794910748	0.0270920369667	0.129383466262	0.302063552348	0.000253196607165	0.533358652994	0.567793391569	0.0854538549183
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Candidatus Portiera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113938473224	0.0	0.000632991517914	0.00392454741106	0.0065831117863	0.00632991517914	0.000126598303583	0.00519053044689	0.000632991517914	0.0	0.000759589821496
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Amphritea	0.0044309406254	0.00379794910748	0.0141790100013	0.0	0.0	0.0	0.0	0.0	0.0	0.00126598303583	0.000379794910748	0.000379794910748	0.00164577794658	0.0	0.0	0.000379794910748	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0103810608938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas	0.168755538676	0.0150651981263	0.0520319027725	0.0	0.0	0.0	0.0239270793771	0.0494999367008	0.0	0.213697936448	0.289783516901	0.198759336625	0.0	0.00227876946449	0.000506393214331	0.130649449297	0.371439422712	0.784909482213
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium	0.0164577794658	0.000379794910748	0.0029117609824	0.0	0.0	0.0	0.0	0.000759589821496	0.0	0.00455753892898	0.0103810608938	0.00379794910748	0.0	0.0	0.0	0.00417774401823	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	0.152171160906	0.026712242056	0.153943537157	0.0	0.000126598303583	0.000379794910748	0.000379794910748	0.0346879351817	0.0	0.222053424484	0.150398784656	0.405747562983	0.000632991517914	0.000126598303583	0.000253196607165	0.200278516268	0.0131662235726	0.0473477655399
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;Other	0.0	0.0	0.0	0.0	0.000126598303583	0.0	0.0	0.00101278642866	0.0	0.000253196607165	0.00151917964299	0.000126598303583	0.0119002405368	0.00392454741106	0.00898847955437	0.000126598303583	0.0	0.000126598303583
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	0.0	0.000126598303583	0.000253196607165	0.0139258133941	0.00101278642866	0.00620331687555	0.00101278642866	0.00405114571465	0.000759589821496	0.0163311811622	0.0179769591087	0.0108874541081	0.038232687682	0.0303835928599	0.0348145334853	0.00493733383973	0.000253196607165	0.000506393214331
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia	0.000126598303583	0.000126598303583	0.0	0.00189897455374	0.000253196607165	0.00101278642866	0.000632991517914	0.00329155589315	0.000126598303583	0.00151917964299	0.00303835928599	0.00354475250032	0.0210153183947	0.0135460184834	0.0184833523231	0.00215217116091	0.000126598303583	0.0
