	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_702_2.txt	702	2	18.0	8.0	6.0	4.0	5.0	3.0
alpha_rarefaction_702_3.txt	702	3	18.0	6.0	10.0	8.0	5.0	6.0
alpha_rarefaction_702_4.txt	702	4	11.0	8.0	8.0	8.0	7.0	4.0
alpha_rarefaction_702_5.txt	702	5	24.0	13.0	12.0	5.0	3.0	3.0
alpha_rarefaction_702_6.txt	702	6	16.0	9.0	15.0	8.0	3.0	4.0
alpha_rarefaction_702_7.txt	702	7	13.0	6.0	7.0	12.0	7.0	2.0
alpha_rarefaction_702_8.txt	702	8	12.0	8.0	13.0	9.0	4.0	5.0
alpha_rarefaction_702_9.txt	702	9	17.0	8.0	5.0	10.0	2.0	4.0
alpha_rarefaction_1048_0.txt	1048	0	23.0	11.0	10.0	5.0	3.0	5.0
alpha_rarefaction_1048_1.txt	1048	1	25.0	10.0	18.0	11.0	2.0	4.0
alpha_rarefaction_1048_2.txt	1048	2	20.0	7.0	11.0	8.0	5.0	7.0
alpha_rarefaction_1048_3.txt	1048	3	27.0	10.0	10.0	8.0	5.0	8.0
alpha_rarefaction_1048_4.txt	1048	4	18.0	8.0	10.0	3.0	2.0	5.0
alpha_rarefaction_1048_5.txt	1048	5	17.0	8.0	5.0	8.0	6.0	6.0
alpha_rarefaction_1048_6.txt	1048	6	24.0	16.0	13.0	9.0	6.0	3.0
alpha_rarefaction_1048_7.txt	1048	7	13.0	8.0	8.0	13.0	3.0	8.0
alpha_rarefaction_1048_8.txt	1048	8	27.0	10.0	8.0	14.0	8.0	6.0
alpha_rarefaction_1048_9.txt	1048	9	26.0	10.0	13.0	13.0	4.0	6.0
alpha_rarefaction_1394_0.txt	1394	0	23.0	15.0	9.0	12.0	4.0	7.0
alpha_rarefaction_1394_1.txt	1394	1	20.0	14.0	11.0	11.0	9.0	7.0
alpha_rarefaction_1394_2.txt	1394	2	26.0	17.0	8.0	8.0	4.0	6.0
alpha_rarefaction_1394_3.txt	1394	3	29.0	9.0	12.0	17.0	4.0	13.0
alpha_rarefaction_1394_4.txt	1394	4	25.0	11.0	6.0	16.0	4.0	10.0
alpha_rarefaction_1394_5.txt	1394	5	18.0	12.0	11.0	10.0	4.0	7.0
alpha_rarefaction_1394_6.txt	1394	6	26.0	15.0	9.0	13.0	5.0	9.0
alpha_rarefaction_1394_7.txt	1394	7	23.0	12.0	6.0	12.0	7.0	8.0
alpha_rarefaction_1394_8.txt	1394	8	29.0	10.0	16.0	13.0	6.0	5.0
alpha_rarefaction_1394_9.txt	1394	9	25.0	17.0	6.0	10.0	2.0	1.0
alpha_rarefaction_1740_0.txt	1740	0	23.0	12.0	5.0	15.0	8.0	7.0
alpha_rarefaction_1740_1.txt	1740	1	25.0	13.0	10.0	13.0	8.0	5.0
alpha_rarefaction_1740_2.txt	1740	2	32.0	10.0	11.0	16.0	9.0	7.0
alpha_rarefaction_1740_3.txt	1740	3	27.0	10.0	8.0	14.0	6.0	3.0
alpha_rarefaction_1740_4.txt	1740	4	23.0	13.0	9.0	19.0	9.0	4.0
alpha_rarefaction_1740_5.txt	1740	5	25.0	7.0	14.0	8.0	4.0	14.0
alpha_rarefaction_1740_6.txt	1740	6	25.0	11.0	14.0	6.0	4.0	5.0
alpha_rarefaction_1740_7.txt	1740	7	25.0	15.0	10.0	12.0	7.0	5.0
alpha_rarefaction_1740_8.txt	1740	8	25.0	13.0	19.0	19.0	7.0	13.0
alpha_rarefaction_1740_9.txt	1740	9	26.0	9.0	12.0	12.0	6.0	8.0
alpha_rarefaction_2086_0.txt	2086	0	31.0	11.0	9.0	13.0	7.0	8.0
alpha_rarefaction_2086_1.txt	2086	1	25.0	12.0	8.0	10.0	5.0	10.0
alpha_rarefaction_2086_2.txt	2086	2	30.0	11.0	6.0	14.0	3.0	8.0
alpha_rarefaction_2086_3.txt	2086	3	31.0	14.0	11.0	18.0	3.0	8.0
alpha_rarefaction_2086_4.txt	2086	4	31.0	11.0	16.0	10.0	5.0	9.0
alpha_rarefaction_2086_5.txt	2086	5	27.0	10.0	11.0	16.0	8.0	6.0
alpha_rarefaction_2086_6.txt	2086	6	29.0	9.0	11.0	23.0	5.0	5.0
alpha_rarefaction_2086_7.txt	2086	7	26.0	14.0	12.0	17.0	9.0	8.0
alpha_rarefaction_2086_8.txt	2086	8	25.0	13.0	7.0	18.0	4.0	9.0
alpha_rarefaction_2086_9.txt	2086	9	26.0	12.0	14.0	24.0	7.0	5.0
alpha_rarefaction_2432_0.txt	2432	0	25.0	12.0	8.0	19.0	5.0	7.0
alpha_rarefaction_2432_1.txt	2432	1	26.0	8.0	9.0	19.0	6.0	4.0
alpha_rarefaction_2432_2.txt	2432	2	21.0	12.0	5.0	23.0	6.0	4.0
alpha_rarefaction_2432_3.txt	2432	3	24.0	14.0	13.0	16.0	7.0	7.0
alpha_rarefaction_2432_4.txt	2432	4	31.0	9.0	18.0	22.0	9.0	2.0
alpha_rarefaction_2432_5.txt	2432	5	26.0	17.0	13.0	14.0	4.0	13.0
alpha_rarefaction_2432_6.txt	2432	6	29.0	8.0	10.0	17.0	9.0	11.0
alpha_rarefaction_2432_7.txt	2432	7	25.0	7.0	9.0	17.0	4.0	7.0
alpha_rarefaction_2432_8.txt	2432	8	28.0	13.0	9.0	14.0	7.0	6.0
alpha_rarefaction_2432_9.txt	2432	9	29.0	6.0	9.0	21.0	9.0	8.0
alpha_rarefaction_2778_0.txt	2778	0	18.0	13.0	10.0	22.0	6.0	9.0
alpha_rarefaction_2778_1.txt	2778	1	28.0	6.0	8.0	23.0	3.0	9.0
alpha_rarefaction_2778_2.txt	2778	2	19.0	7.0	9.0	15.0	7.0	12.0
alpha_rarefaction_2778_3.txt	2778	3	18.0	5.0	13.0	18.0	6.0	6.0
alpha_rarefaction_2778_4.txt	2778	4	39.0	10.0	9.0	15.0	3.0	4.0
alpha_rarefaction_2778_5.txt	2778	5	28.0	11.0	13.0	14.0	9.0	9.0
alpha_rarefaction_2778_6.txt	2778	6	30.0	17.0	12.0	13.0	7.0	8.0
alpha_rarefaction_2778_7.txt	2778	7	33.0	18.0	13.0	17.0	4.0	14.0
alpha_rarefaction_2778_8.txt	2778	8	23.0	13.0	14.0	22.0	4.0	5.0
alpha_rarefaction_2778_9.txt	2778	9	26.0	11.0	9.0	19.0	8.0	10.0
alpha_rarefaction_3124_0.txt	3124	0	26.0	10.0	12.0	22.0	5.0	8.0
alpha_rarefaction_3124_1.txt	3124	1	20.0	7.0	9.0	21.0	4.0	13.0
alpha_rarefaction_3124_2.txt	3124	2	29.0	8.0	9.0	21.0	5.0	14.0
alpha_rarefaction_3124_3.txt	3124	3	23.0	11.0	14.0	21.0	4.0	7.0
alpha_rarefaction_3124_4.txt	3124	4	27.0	8.0	9.0	20.0	6.0	10.0
alpha_rarefaction_3124_5.txt	3124	5	29.0	5.0	14.0	21.0	9.0	5.0
alpha_rarefaction_3124_6.txt	3124	6	29.0	11.0	12.0	17.0	7.0	8.0
alpha_rarefaction_3124_7.txt	3124	7	25.0	11.0	8.0	21.0	6.0	8.0
alpha_rarefaction_3124_8.txt	3124	8	28.0	10.0	13.0	22.0	8.0	6.0
alpha_rarefaction_3124_9.txt	3124	9	26.0	10.0	8.0	21.0	5.0	9.0
alpha_rarefaction_3470_0.txt	3470	0	25.0	9.0	11.0	23.0	4.0	8.0
alpha_rarefaction_3470_1.txt	3470	1	31.0	10.0	12.0	23.0	4.0	8.0
alpha_rarefaction_3470_2.txt	3470	2	26.0	10.0	8.0	22.0	4.0	6.0
alpha_rarefaction_3470_3.txt	3470	3	27.0	8.0	5.0	23.0	5.0	8.0
alpha_rarefaction_3470_4.txt	3470	4	27.0	4.0	11.0	23.0	4.0	9.0
alpha_rarefaction_3470_5.txt	3470	5	30.0	7.0	7.0	23.0	4.0	9.0
alpha_rarefaction_3470_6.txt	3470	6	24.0	11.0	12.0	23.0	4.0	9.0
alpha_rarefaction_3470_7.txt	3470	7	28.0	5.0	11.0	23.0	4.0	14.0
alpha_rarefaction_3470_8.txt	3470	8	18.0	9.0	12.0	22.0	4.0	12.0
alpha_rarefaction_3470_9.txt	3470	9	27.0	9.0	13.0	22.0	4.0	9.0
